ID;CenterL_X;CenterL_Y;CenterR_X;CenterR_Y;Xrobot;Xcalculated;XIA;DeltaX;DeltaXIA;Yrobot;Ycalculated;YIA;DeltaY;DeltaYIA;Zrobot;Zcalculated;ZIA;DeltaZ;DeltaZIA;Urobot;Ucalculated;UIA;DeltaU;DeltaUIA
295;887;488;699;498;364,441;334,6423965419883;362,95874;29,798603458011655;1,482259765624974;84,4794;109,240979134402;84,79934;-24,761579134401998;-0,3199392944335955;-215,693;-247,560474532417;-179,42636;31,867474532416992;-0,26663891601563705;-45,4028;-45,158078529415974;-45,90965;-0,24472147058402527;0,5068488952636727
232;729;346;509;366;451,3;432,7124635425233;450,21222;18,587536457476688;1,0877807617187614;-11,0742;-6,500729897820996;-11,160517;-4,573470102179003;0,08631673889160218;-138,404;-154,38317070803063;-102,38694;15,979170708030637;-0,017059997558590112;31,3001;37,29746588095217;31,411701;-5,997365880952167;-0,11160120239257765
137;750;456;517;471;475,305;466,92980705845713;475,93378;8,375192941542878;-0,6287768554687432;-1,58203;0,8890418451134678;-1,704145;-2,471071845113468;0,12211495468139644;-194,741;-212,5459101289062;-158,57834;17,804910128906187;-0,16266137695313887;26,217;30,552332831258212;26,12524;-4,335332831258214;0,09175967407226437
338;710;395;504;413;420,38;401,046174956503;421,0785;19,333825043496972;-0,6984912109375045;-19,2096;-14,424571351106373;-19,467226;-4,785028648893626;0,2576260284423846;-163,244;-183,00644334492648;-127,34866;19,76244334492648;0,10466333007812523;30,2087;36,260332183970256;30,200153;-6,051632183970256;0,008546649169922205
270;664;338;431;359;479,474;467,07577668350655;479,18854;12,398223316493443;0,28546240234373954;-53,2782;-44,44268995866105;-52,899525;-8,83551004133895;-0,3786753112792951;-137,007;-150,27994179864285;-101,35689;13,272941798642847;0,3498878173828075;-36,2659;-34,44375014655669;-36,136234;-1,8221498534433138;-0,1296657165527364
301;820;486;634;498;368,189;335,5471893006642;368,48926;32,64181069933585;-0,3002578124999786;45,4834;64,44578874888744;45,480644;-18,962388748887435;0,0027557739257844105;-215,351;-246,1251458779573;-179,07166;30,774145877957295;-0,2793447265624991;-6,76392;-3,204026671968983;-6,4030743;-3,5598933280310168;-0,3608457354736325
362;785;322;567;341;441,669;421,2807585541577;441,27115;20,388241445842255;0,3978513183593577;18,1934;26,928094115111904;18,198633;-8,734694115111903;-0,005233193969726102;-124,0829;-140,34380647449802;-88,40653;16,26090647449803;0,32363228759766116;30,0073;34,476121095777806;30,329033;-4,468821095777805;-0,321732897949218
35;897;510;680;520;445,88;421,2504378793012;445,67474;24,62956212069878;0,20525634765624545;72,4274;91,32690226412696;72,49217;-18,89950226412695;-0,06477224121093172;-222,982;-248,58069467598256;-187,16544;25,598694675982557;0,18343579101562568;-11,5393;-6,416019627819015;-10,323804;-5,123280372180986;-1,2154960983276375
239;593;317;407;340;376,331;347,04565956573424;375,57324;29,285340434265777;0,7577578125000173;-89,4342;-86,07380259585605;-90,07757;-3,360397404143953;0,6433680541992146;-115,5422;-133,97705731394893;-79,15281;18,43485731394894;-0,38939085693358777;-40,1038;-38,53948255826349;-39,978745;-1,564317441736513;-0,12505549316406217
10;639;404;457;423;362,616;335,20338002004837;362,33502;27,412619979951614;0,28097802734373545;-59,0076;-55,891829546027026;-58,803463;-3,1157704539729707;-0,20413701782226212;-167,021;-191,41584062407586;-131,38464;24,39484062407587;0,3636435546875134;31,5637;37,95575979553858;31,87931;-6,392059795538582;-0,3156106079101555
86;859;379;685;392;314,117;274,428981601513;314,44394;39,68801839848703;-0,32693920898435636;80,5957;105,28668222983386;80,28576;-24,690982229833864;0,30994102783202493;-146,55599999999998;-175,84392570425823;-110,58038;29,287925704258242;0,024383300781252615;-53,5071;-54,34835899858838;-53,823116;0,8412589985883798;0,31601630249023316
244;914;360;691;374;454,425;424,3914212252407;453,43414;30,03357877475929;0,9908569335937614;83,1116;100,16029569899335;83,2107;-17,048695698993356;-0,09910098876953555;-143,745;-162,13251590076388;-107,5546;18,387515900763873;-0,1903964233398483;6,44898;12,34139652138976;6,3891125;-5,89241652138976;0,059867527465820025
322;588;514;401;533;376,953;364,49252717342245;378,0575;12,46047282657753;-1,1044951171875255;-85,3198;-88,64711374784436;-85,29482;3,3273137478443573;-0,024977307128907;-233,005;-260,3678865032386;-196,92624;27,3628865032386;-0,07876098632812045;-58,1104;-56,178748611877786;-57,92751;-1,9316513881222122;-0,18289069213867037
290;710;354;492;373;446,448;429,7935408226324;445,75034;16,654459177367585;0,6976643066406041;-27,9712;-16,939330653323147;-27,830439;-11,031869346676853;-0,14076138610839806;-142,19400000000002;-158,5335764296853;-106,230034;16,33957642968528;0,036033874511716135;-36,7163;-35,050088115973765;-37,380657;-1,6662118840262323;0,664357196044925
152;706;382;514;400;387,524;359,2207503305291;386,83777;28,303249669470915;0,6862314453125009;-20,083;-13,321061291795807;-19,803965;-6,761938708204191;-0,27903538513183435;-153,977;-176,18246613863877;-117,92064;22,20546613863877;-0,056360961914066365;26,6968;32,70083745976403;26,65455;-6,004037459764032;0,04224944763183558
223;898;308;699;323;396,539;353,1709981689122;395,6583;43,36800183108778;0,8807053222656123;87,0447;111,29668426347506;86,74621;-24,25198426347505;0,2984918090820372;-108,2876;-128,3034608416867;-71,96366;20,015860841686703;-0,3239388061523414;-0,0292969;6,420539833529272;0,64419293;-6,449836733529272;-0,6734898340362548
